모이카페,"카페,디저트",서울 중랑구 용마산로125길 108-17 2층,커피가 맛있어요,음료가 맛있어요,대화하기 좋아요,디저트가 맛있어요,주차하기 편해요
스타벅스 상봉역점,카페,서울 중랑구 망우로 307 (상봉동),커피가 맛있어요,친절해요,음료가 맛있어요,디저트가 맛있어요,매장이 청결해요
아오리,"카페,디저트",서울 중랑구 중랑천로 93 1층 103호,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,친절해요,사진이 잘 나와요
설빙 묵동점,빙수,서울 중랑구 중랑역로 242 2층,디저트가 맛있어요,친절해요,매장이 청결해요,특별한 메뉴가 있어요,음료가 맛있어요
설빙 서울사가정역점,빙수,서울 중랑구 사가정로51길 38 2층,디저트가 맛있어요,특별한 메뉴가 있어요,커피가 맛있어요,음료가 맛있어요,가성비가 좋아요
스타벅스 중랑구청점,카페,서울 중랑구 신내로 72,커피가 맛있어요,친절해요,음료가 맛있어요,디저트가 맛있어요,매장이 청결해요
-,-,-,-,-,-,-,-
빵의향현,베이커리,서울 중랑구 동일로136길 25 1층,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,대화하기 좋아요
카페이포크,"카페,디저트",서울 중랑구 면목로51길 23 1층,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,음료가 맛있어요,친절해요
화이트리에 신내점,베이커리,서울 중랑구 용마산로 670 시티프라디움스퀘어 D동 DB111호,빵이 맛있어요,친절해요,매장이 청결해요,특별한 메뉴가 있어요,인테리어가 멋져요
포유어무드,"카페,디저트",서울 중랑구 봉우재로33길 54 2층,커피가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요,특별한 메뉴가 있어요
허밍버드,"카페,디저트",서울 중랑구 상봉중앙로1가길 1-10 1F,디저트가 맛있어요,커피가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요
라떼플로라,카페,서울 중랑구 동일로156길 7 라떼플로라,커피가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요,디저트가 맛있어요
팡도리노 베이커리,베이커리,서울 중랑구 용마산로115길 127 한일써너스빌리젠시 1단지 S1005호,빵이 맛있어요,특별한 메뉴가 있어요,친절해요,매장이 청결해요,가성비가 좋아요
-,-,-,-,-,-,-,-
빈스로드 상봉본점,"카페,디저트",서울 중랑구 봉화산로 111,디저트가 맛있어요,음료가 맛있어요,인테리어가 멋져요,친절해요,커피가 맛있어요
투썸플레이스 신내점,카페,서울 중랑구 용마산로 637 1~2층 투썸플레이스,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,매장이 청결해요,대화하기 좋아요
스타벅스 중화역점,카페,서울 중랑구 봉화산로 35 1층,커피가 맛있어요,친절해요,음료가 맛있어요,디저트가 맛있어요,매장이 청결해요
설빙 서울상봉점,빙수,서울 중랑구 망우로 204 2층,디저트가 맛있어요,특별한 메뉴가 있어요,대화하기 좋아요,음료가 맛있어요,커피가 맛있어요
봉화산커피,카페,서울 중랑구 신내로 225 디아뜨갤러리,커피가 맛있어요,친절해요,음료가 맛있어요,디저트가 맛있어요,대화하기 좋아요
-,-,-,-,-,-,-,-
커피스터프,"카페,디저트",서울 중랑구 망우로42길 10 1층,커피가 맛있어요,디저트가 맛있어요,친절해요,특별한 메뉴가 있어요,음료가 맛있어요
-,-,-,-,-,-,-,-
요거트아이스크림의 정석 망우점,아이스크림,서울 중랑구 봉우재로71길 83 1층,디저트가 맛있어요,특별한 메뉴가 있어요,디저트가 맛있어요,친절해요,음식이 맛있어요
카페소고 2호점,"카페,디저트",서울 중랑구 신내로1길 15,커피가 맛있어요,친절해요,디저트가 맛있어요,인테리어가 멋져요,음료가 맛있어요
-,-,-,-,-,-,-,-
모나크,"카페,디저트",서울 중랑구 신내로1길 9 1층 모나크,커피가 맛있어요,디저트가 맛있어요,친절해요,음료가 맛있어요,매장이 청결해요
서울형 키즈카페 중랑구 면목4동점,"키즈카페,실내놀이터",서울 중랑구 용마산로 209 공공기여시설 1층,매장이 청결해요,가격이 합리적이에요,놀거리가 많아요,공간이 넓어요,안전하게 관리해요
카페스테어스,"카페,디저트",서울 중랑구 동일로109길 28 1층 카페스테어스,커피가 맛있어요,디저트가 맛있어요,인테리어가 멋져요,친절해요,음료가 맛있어요
-,-,-,-,-,-,-,-
아인플라츠 사가정,"카페,디저트",서울 중랑구 동일로92길 9 1층,커피가 맛있어요,인테리어가 멋져요,친절해요,디저트가 맛있어요,음료가 맛있어요
메가MGC커피 사가정역점,카페,서울 중랑구 면목로 316 1층,커피가 맛있어요,가성비가 좋아요,음료가 맛있어요,친절해요,디저트가 맛있어요
동원시장,시장,서울 중랑구 면목로74길 45 동원시장,가성비가 좋아요,친절해요,볼거리가 많아요,종류가 다양해요,시설이 깔끔해요
투썸플레이스 묵동자이점,카페,서울 중랑구 동일로 932 묵동자이아파트,디저트가 맛있어요,커피가 맛있어요,친절해요,음료가 맛있어요,대화하기 좋아요
세훈,베이커리,서울 중랑구 망우로 376 SEHUN,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,가성비가 좋아요
테라커피 우림시장점,"카페,디저트",서울 중랑구 봉우재로 240 1층 좌측 테라커피,커피가 맛있어요,가성비가 좋아요,디저트가 맛있어요,음료가 맛있어요,친절해요
투썸플레이스 망우점,카페,서울 중랑구 망우로 403 1층 투썸플레이스 망우점,커피가 맛있어요,디저트가 맛있어요,음료가 맛있어요,매장이 청결해요,친절해요
디저트39 상봉점,카페,서울 중랑구 망우로 353 비주거동 1층 C 101호,디저트가 맛있어요,커피가 맛있어요,음료가 맛있어요,친절해요,가성비가 좋아요
킨크커피 태릉입구역점,카페,서울 중랑구 공릉로12가길 15 1층,커피가 맛있어요,인테리어가 멋져요,매장이 청결해요,가성비가 좋아요,음료가 맛있어요
-,-,-,-,-,-,-,-
스타벅스 양원역점,카페,서울 중랑구 양원역로10길 3 (망우동),커피가 맛있어요,친절해요,음료가 맛있어요,디저트가 맛있어요,매장이 청결해요
베어글스 망우,"카페,디저트","서울 중랑구 망우로 400 101, 102호",디저트가 맛있어요,빵이 맛있어요,커피가 맛있어요,친절해요,매장이 청결해요
어피펄 상봉점,"카페,디저트",서울 중랑구 상봉중앙로1다길 51 1층 101호,커피가 맛있어요,디저트가 맛있어요,친절해요,인테리어가 멋져요,매장이 청결해요
팡그루,베이커리,서울 중랑구 면목로42길 11 행운빌딩,빵이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,커피가 맛있어요
